v,pair_entropy_loss,pair_loss_over_v2,pair_prediction_0p5v2,six_entropy_loss,six_loss_over_v2,six_prediction_1p5v2
0.00100000000000000002,5.0000008333661583e-07,0.50000008333661583,4.99999999999999977e-07,1.50000225018764866e-06,1.50000225018764866,1.50000000000000004e-06
0.00200000000000000004,2.0000013333243416e-06,0.5000003333310854,1.99999999999999991e-06,6.00003600070841969e-06,1.50000900017710492,6.00000000000000015e-06
0.0050000000000000001,1.2500052083863622e-05,0.50000208335454488,1.25000000000000006e-05,3.7501406376705404e-05,1.50005625506821616,3.74999999999999967e-05
0.0100000000000000002,5.00008333667034677e-05,0.500008333667034677,5.00000000000000024e-05,0.00015002250810414175,1.5002250810414175,0.000149999999999999987
0.0200000000000000004,0.000200013335467041919,0.500033338667604799,0.00020000000000000001,0.000600360519402265425,1.50090129850566356,0.000599999999999999947
0.0500000000000000028,0.00125052135486536375,0.500208541946145391,0.00125000000000000024,0.00376419060972077446,1.50567624388830956,0.00375000000000000073
0.100000000000000006,0.00500836684635674878,0.500836684635674767,0.00500000000000000097,0.0152335138417711846,1.52335138417711824,0.0150000000000000029
0.200000000000000011,0.0201355135506888772,0.503387838767221818,0.0200000000000000039,0.064248252340586065,1.6062063085146514,0.0600000000000000117
0.299999999999999989,0.0457005415253127767,0.507783794725697568,0.0449999999999999983,0.164877312404691168,1.83197013782990203,0.134999999999999981
